ID;text
393;"
1. I Synnerjylland, dér er æ føjt,dér hær æ hjemm,dér gik min vugg i e kaklownskrog,å en trimm,dér sad min mor ve' mæ o sång,ò øwwer e vugg et uro hångve' e lowt i en krahm ò dingelt.
2. Dér red æ å min farfars knæfrem ò tebahg,ò æ kund' vihs, hvor stor æ vår,ò klapp' en kahg.Æ krøwlt omkring, te æ kund' stå,ò stoj sålæng', te æ kund' gåomkring ò fold i e dørnsk.
3. I oldfars stol min oldmor såd,ò hun fortohld'mæ manne ting, som æ skjuld' howsò vel behohld'.om Holger Danskes styrk ò mawtò om kong Volmars ville jawt,om underjors, ell'folk ò nisser.
4. De vår vand å min møll', men så vahrde intens læng',før æ fik en fiffel ò skuld' i skol'me' di anner dreng'Tysk skuld' æ løjs; men lidt æ lær',nej hjemm' der vår de møje bær',der sång æ oldmos visser.
5. No er æ gywt ò sirrer sjel'her ve' e vugg',lil Jens er i'en, ò han gær noi sin tiend'ug'.Guj véd, hven han vejs te en gång,om han skal syng som æ no sångandr syng e tyskes visser.
"
394;"
1. Venner, ser på Danmarks kort,ser, så I det aldrig glemmer,til hver plet har fået stemmer,thi det fædreland er vort!Målt med verden er det lille,derfor ingen plet at spilde!Målt med hjertet er det stort,dér er Danmarks saga gjort!
2. Disse øer, store, små,dette fastland, disse vige,disse kyster, krumme, lige,som dit øje hviler på,disse skove, bakker, heder,de har været voksestedergennem vinter, gennem vår,for vort folk i tusind år.
3. Danmark mellem hav og havhar ej stærke fjeldes værge;få og små er vore bjerge,klint og klit er skør og lav.Men des længer' kan vi skueover markens lærketue,følge desto mere fritfugle-sving og sole-ridt!
4. Venner, ser på Danmarks kort,ser, så aldrig I det glemmer,til hver plet har fået stemmer,klingende snart blødt, snart hårdt!til I ender med at bede:skærme Gud vor gamle rede,skænke os et Danmarks kort,hvor alt dansk igen er vort!
"
395;"
1. Vi sletternes sønner har drømme i sind,de vågner og bliver til sange,de stiger af sommernattågernes spind,som lærkerne flyver af vange.De brister af længsel en dag i aprilsom krokus og blå hyacinter,de bryder som vårsolens sejrende smiligennem den smeltende vinter.
2. Så sejler de over det duftende land,hvor vårsæden pibler af jorden,og hilser med jubel bag skovenes randden blinkende stribe af fjordenog skælver i forårets fløjtende lydsom triller fra haver og lundeog stjæler letsindigt forventningens frydfra løndomsfuldt smilende munde.
3. Og segner blandt blomster i majnattens favn,som brister på skrænter og grene,og hvisker i duggen den elskedes navn,du rene, du eneste ene.Det er ikke morgen, det er ikke nat,sært tankerne vildes i tågen.Højt hamrer et hjerte, og fjernt i sit krater sommernatsangeren vågen.
4. Hr. Oluf red over elverbroi midsommernatten den hvide,da snubled hans ganger på fire guldsko -hr. Oluf, hvorhen vil I ride?Hvorhen vil I ride før morgenens skær,og hvor er I fostret og båret,og hvem har I diet, og hvem har I kær,hvor blev eders kjortel skåret?
5. O trolddom i sommernattågernes spind!O minder, som kogler og frister!Vi sletternes sønner har drømme i sind,og véd ikke selv, når de brister.De ligger og venter forløsningens stundog længes at blive til sange,som lærker i kløvermarktuernes bund,før dagningen lyser i vange.
"
396;"
1. Jeg ser de bøgelyse øer ud over havet spredtså skært og skønt i solen, som aldrig jeg har set.Jeg véd det, som de ligger dér, så er der kun så kortfra grænse og til grænse. Men dette land er vort.
2. Jeg ser de slægter, som gik hen, mens hundredåret skred,som vandt på Kongedybet, som under Dybbøl led;de elsked ungt, de drømte langt, de så kun alt for kort,men frem af dem stod folket. Og dette folk er vort.
3. Og derfor bøje vi vort sind, hvor vi i verden går,med længsel mod de strømme, som disse kyster når;og derfor samle vi hvert navn, som steg af folkets jord,i dem vor fortid leved, af dem vor fremtid gror.
"
397;"
1. Der dukker af disen min fædrenejordmed åser og agre og eng;med ryggen mod syd og med tåen mod nordden redte bag sander sin seng;dog ej for at sove retfærdiges søvn,thi sjældent er landet i ro,men stormene går,og brændingen slårpå kysten med djærveste kno.
2. Der ruller de bække så tungt gennem dal,langmodigt ta'r åen imodog skrider til havs i en sindig spiral,forinden den drev det til flod.Men hvor den kan glitre en sensommerkvæld,når laksen går op mod dens strøm,når siv og når flægfår dugstænk i skæg,og dagen går bort som en drøm.
3. Mørkt stiger en høj over kornhavet op,med blåbær og lyng er den klædt;blandt risenes ranker en lærke med topsig gynger og kvidrer så spædt.Det bølger af rug imod kimingens rand,i dale, på banker den står,får runding og formi godtvejr og stormsom barnet, mens gængerne går.
4. Hvad var vel i verden det fattige livmed al dets fortærende tant,om ikke en plet med en dal og lidt sivvort hjerte i skælvinger bandt!Om ikke vi drog fra det yderste havfor bøjet og rynket at ståog høre de kluk,de mindernes sukfra bækken, vi kyssed som små!
5. Velsignede land, hvor i stormvejret boret folk, som er øvet i savn,jeg ejed vel aldrig et gran af din jord,som hjemløs jeg kvitted min stavn.Du rakte mig ud fra dit stenede kraten høstnat så kroget en stav.Når staven er brudt,og livsgangen slut,kanske du da skænker en grav.
"
398;"
1. Du kære blide danske bæk,som bag om hegn og hybenhækmod salte fjorde glider,dit vandrevand, din puslestrømhar nynnet i vor folkedrømog pyntet Danmarks kjolesømfra landets ældste tider.
2. Du lille muntre danske bækbag hyld og hegn og hybenhækog midt i lave enge,du gav mit sprog dets sølverklang;det bløde nyn ved vuggens gangog rytmen i vor folkesanger lån fra dine strenge.
3. Så værn da ømt om Danmarks land,dets blide kyst, dets bløde strandog mejsens bo i hækken,lys over haren markens fred,giv ly og læ og rugestedfor alt, hvad hjertet hænger ved;men værn dog mest om bækken!
"
399;"
1. Havet omkring Danmark, vort moderlige hav, blåt som vore øjne og blidt som vore drømme, minderige strømme, som stryger mildt mod kyst.Længsel har du lagt i vort bryst! Vi vandrer din vej, vi lyder din lov; vi pløjer dine enge med kølens ranke plov. Du vugger os i verden, så vide som vi vil. Dig elsker vi, o hav, og dig vi hører til!
2. Havet omkring Danmark, vort moderlige hav, gråt som vore vilkår og grønt som vore løfter, skumbesatte kløfter, som kløver ø fra ø, dådfuldt har du lært os at dø!Vi vandrer din vej, ...
3. Havet omkring Danmark, vort moderlige hav, stridt som vore viljer og stolt som vore sejre, brynjeklædte lejre, som larmer under strand.Hæder skal vi høste vort land! Vi vandrer din vej, ...
"
400;"
1. Som en rejselysten flådeankret op ved Jyllands brounder vejrs og vindes nådeligger landet dybt i ro.Hårdt går hav mod bro og stavn,møder Danmarks stille navn.Hør, hvor blidt det klinger!Hvor vi stod, og hvor vi gik,kom dit navn, som sød musik,blødt på hvide vinger.
2. Havombruset yngler landet.Tusind øer gik af havn,lod sig bære bort af vandetfor at bære Danmarks navn.Muntert frem til livets dystgennem mulm og strålelyst.Hil jer, vore skibe!Flaget blafrer rødt og hvidt.Her er Danmark, dit og mit,med sin kølvandsstribe.
3. Hav og muld skal dansken pløje.Venner! Hvad vi fik for muld!Bølgelandets runde højetavlet ud i grønt og guld.Lærken klatrer fra sin sengi den morgenvåde engad sin jakobsstige.Men de lyse nætters skærover stille bøgetræeråbner himmerige.
4. Hør det! Husk det, alle danske!Klar og frodig er vor ånd.Sproget slutter som en handskeom en fast og venlig hånd.Værn med vid, hvad hélt er vort!sig kun sandhed, jævnt og kort,gladest ved det milde.Danskens lov i strid og fredvære ret og billighed,som kong Volmer ville.
5. Vinterklart og sommerbroget,morgenmuntert, skumringssvøbt,ligefremt og latterkroget,smilbestrålet, tåredøbt.Det er Danmarks frie sprog,uden tryk af fremmed ågfrejdigt Freja taler.Eget brød til egen dug,Danmarks hvede, Danmarks rug,Dybbøl mølle maler.
6. Om din frihed vil vi værne,holde skjoldvagt om din fred,ofre dig en moden kernefra din jord i tusind led.Indånd Nordens frie luft,stilhed, sød af blomsterduft,blæst, som søen salter,medens vi med trofast sindsætter al vor gerning ind,Danmark, på dit alter!
"
401;"
1. Du gav os de blomster, som lyste imod os,med alfelet skønhed, dengang vi var små,de brogede enge var gode imod os,vi løb efter røde og standsed ved blå,og åkandens hellige hvidhed forstod osog åbned sin løndom, imedens vi så.
2. Du gav os de marker så bølgende brede,hvor kornakset modnes og gyldnes af sol,hvor kløveren dufter af sommer og hedeså sundt som vort brød og så sødt som viol,hvor lærken ved morgen går op fra sin redeog melder til skyen, at gårdhanen gol.
3. Du gav os de skove så dybe og svalemed solspættet skygge, med hulvej og skjul,hvor hverdag er højtid, og tavshed er talefra løvspring i maj, til oktober står gul.På lønlige stier, i hvælvede salevi fejred sankthans og den hvidklædte jul.
4. Du gav os den himmel, hvor skyerne ilertil leg og til kamp under vindenes råb,til atter i ro og i højhed den smiler,lyksalig og genfødt af strålernes dåb,og natten, den lyse, hvor dagen kun hvilermed halvåbne øjne, urolig af håb.
5. Du gav os de vandrende, vældige vande,vor vej og vort værn hedder: komme og gå,og bølgerne togter langs skrænter og strande,så sorte som graven, som himlen så blå,og fletter en evighedskrans om din pandeog bruser din hymne: Lad Danmark bestå!
"
403;"
1. Hvor smiler fager den danske kystog breder favnen, når solklar bølgeog sommerskyer og skib med lyststår sundet ind i hinandens følge,og Kronborg luderved Sjællands portmod hvide skuder -hvor lyst! hvor stort!
2. Mod søen stunded vor sjæl tilforn.Men bølgen brød med en røst derudesom vindens rislen i Danmarks korn -da vendte mangen på ny sin skude.Den grønne agerpå Sjællands bryst!hvor smiler fagerden danske kyst!
3. Den danske mark i en bølgen gårsom åndedræt af en venlig kvinde.Sødt gynger byggen sit silkehår,og rugen ånder med sol i sinde,og vinden ilertil hvedens bryst.Hvor fager smilerden danske kyst!
4. Der driver høduft med krydret vind.Igennem engen en å sig slynger.Og lærken ringer skærsommer ind,mens vilde blomster ved grøften gynger.Gravhøje kronerdet grønne land.Hvor skønt fortonersig sø og strand!
5. Alvorlig taler ved alfarvejmed grønsvær tækket de gamles grave:Henfarne slægter - forglem dem ej!i arv de gav dig en ædel gave.Henfarne slægteri landets marvsig ej fornægter.Bevar din arv!
6. Hvad hånden former er åndens spor.Med flint har oldbonden tømret, kriget.Hver spån du finder i Danmarks jord,er sjæl af dem, der har bygget riget.Vil selv du fattedit væsens rod,skøn på de skatte,de efterlod!
7. Men du der søgte mod fremmed strand,de gamle lig, som mod søen stunded,hver gang du genser det gamle land,skal sande, her blev dit hjerte bundet.Thi dybe minderog gammel agtog milde kvinder -hvor har de magt!
"
404;"
1. Færdsel er en fin balancekunstikke stritte mod dens rytme glid bare med!Snorlige cykelstier skinnende nikkelstyr.Cikelstier. Cykelstyr! Søde sko på pedaler.Følge med trafikkens bølgehavta det som et solbad midt i ungdom og fartse det hele som rytme alle ting går i gearselv de gamle gyldne kirkespir!
2. Kupler svinger ganske langsomt rundtsom en jord i himmelrummet vi glider med.Alting er flydende lev livet glidende.Cykelpir sikke pir byen er som et svinghjul.Du er selv det glidne kamera.Cyklen er dit centrum i et helt univers.Hvilen ligger i rytmen, det er lisom man sti’ersvimmelt mellem snoede kirkespir!
"
405;"
1. Blæsten går frisk over Limfjordens vande,rusker dem op til vågen flugt,jager dem mellem de favnende strande,fylder med toner hver en bugt.Og sømanden synger bag sit ratpå krydstogt fra Nordsø til Kattegat.
2. Dagen står høj over Limfjordens vande,bredning og sund og krinklet vig!Sallingland, Thyland og andre landehilser hverandre med mågeskrig.Og bonden går på sin agerjordmed blikket forynget af luft og fjord.
3. Lyset slår blink over Limfjordens vande,tindrer og ler i et stridigt spil.Bølgerne kaster med flammende brandevikingedrømmenes hvide ild.Og ungdommen føler fjordens magt,en udve fjernt over verden strakt.
4. Længsel er saltet i Limfjordens vande.Her fik jeg fartens glød på kind,her blev med kølige stænk mod min pandeviet til uro mit sejlersind.Ja, Limfjord, jeg elsker dit blå humøri kuling fra Hals og til Harboør.
"
410;"
1. Nu hænger jorden igen på skrå,og det er sommer i verdensrummet.Og solens stråler gør jorden blå,den hviler henslængt og sorgforstummet,imens den nikkermod himlens pol,og Danmark liggerforlist i sol.
2. Et skib der ligner et strandet vrag,de grønne stumper af ø og fastland,som kun et storstilet uvejrsbragmed et af urtidens terningkast kanha ladet faldepå dette sted,så vi fik alleslags lykke med.
3. Når kaos sender sin storm hertilog river tagsten af gamle huse,da går nationen til skuespilog ser på stormflod ved Højer sluse.Den onde lykkeer god at ha.Et lærestykke,vi næres af.
4. Når orden råder blandt folk og fæ,og der er grobund for symbiose,er vi tilsammen et bøgetræ,et rum der udfolder lysets rose.Den gode lykkekan ingen ta.Det lånte smykke,vi stråler af.
5. Den onde lykke er god at ha,hvis vi sku møde det der er værre.Den gode lykke kan ingen ta,hvis vi har delt den med fler end færre.Da har vi blandet, hvad før var spredt.Da ligger landet,som vi har redt.
6. Så driver Danmark en sommerdagomkring på vandet som grønne flåderog drømmer drømme der kommer af,at vi har havblik for rummets gåder.Her er vi drevetfra ø til ø.Her har vi levetsom stjernefrø.
"
413;"
1. Jeg mærker halvt i søvne bilens fart.Danmark glider jævnt forbi derude.De snakker om, vi nok er fremme snart,og lyset falder skråt ind på min rude.Ja, jeg kan li’ det land, jeg bor i,og jeg kan li’ at vokse sammen med det,som med de stille kendte stemmeri bilens varme.
2. Danmarks krop er fuld af slemme ar,mærket efter fødsler fuld af smerte.Men det er nu den krop, som Danmark har,og jeg behøver lyden af dens hjerte.Ja, jeg kan li’ det land, jeg bor i,og lissom med den krop, jeg selv har fået,så må jeg kunne holde af dentrods alle mangler.
3. Vi kigger ind i køk’ner, som er blå.De ligger spredt og lyser rundt i landet.Ja, det er lissom Danmarks blod, vi kigger på,og det strømmer i mig mer’ end meget andet.Og jeg kan li’ de folk, der bor der,og jeg kan li’ at se dem sidde sammenog vide, at de stædigt dyrkerdet land, vi bor i.
4. Vi kører langsomt ind i næste by.Jeg syn’s, de riges gader er så grimme,og mens vi er der, ser jeg det på ny,at det er ikke her, jeg selv har hjemme. For jeg kan li’ det land, vi bor i,men kun det Danmark, som er for de mange,for dem, der trækker vejret roligt,selv når de trues.
5. Vejens linje standser pluds’lig brat.Den sære, trygge rejse er til ende.En ny by står parat og griber fatmed løse ender, det er svært at kende.Men jeg kan li’ at være i det,og jeg kan li’ at se, at dem, jeg kender,vil være ved, de’ skabt af landet,som vi nu bor i.Ja, jeg kan li’ det land, jeg bor i,og jeg kan li’ at vokse sammen med detsom med de stille kendte stemmeri bilens varme.
"
